GENE,Control,Treatment,FDR,AveExpr,P value,CRTL1,CTRL2,CTRL3,T1,T2,T3,CRTL1 CPM,CTRL2 CPM,CTRL3 CPM,T1 CPM,T2 CPM,T3 CPM
thrS,0,-1.60239862713043,0.00031026211316401,8.87990489446732,0.0000159223814535821,38098,21100,13792,5114,5445,8592,756.297,936.340,703.969,227.743,275.153,349.838
fliC,0,-2.15237161192329,0.00031026211316401,12.5676287632174,0.0000159861883614275,676778,335201,189002,75504,62901,59654,13434.957,14874.988,9647.010,3362.444,3178.591,2428.913
rubA2,0,1.17972592563029,0.00031026211316401,4.40599268662504,0.0000160009973401025,676,342,241,800,672,731,13.420,15.177,12.301,35.627,33.958,29.764
,0,-1.44394654007677,0.000315685036290281,5.19369897222029,0.0000163277250846218,3340,1550,863,454,430,666,66.304,68.783,44.049,20.218,21.729,27.117
,0,1.39175067981981,0.00031693232077787,4.33899040676088,0.0000164394764690265,618,355,176,851,626,805,12.268,15.754,8.983,37.898,31.634,32.777
,0,2.19480706374309,0.000321868843152016,4.84896511981466,0.0000167435126337835,796,404,150,1609,1500,1187,15.802,17.928,7.656,71.654,75.800,48.331
,0,-1.80327792692867,0.000322301201546892,5.35401573118317,0.0000168361492440491,4357,2236,937,513,512,472,86.492,99.225,47.826,22.846,25.873,19.218
,0,1.83193721374701,0.000322301201546892,8.30963866121628,0.0000168620840278669,5508,4336,3843,13781,11533,16968,109.341,192.416,196.154,613.714,582.800,690.881
rpmD,0,-1.43043126412109,0.000323994158906835,7.44884223374409,0.0000169989482687742,13341,7518,4721,2311,1890,3335,264.837,333.621,240.969,102.917,95.508,135.790
hrp1_1,0,2.16609613711141,0.000327277647900893,1.44115194186204,0.000017220004428233,73,34,15,155,141,112,1.449,1.509,0.766,6.903,7.125,4.560
putP,0,-1.60275964696183,0.000330583834218871,6.39956437239833,0.0000174432370418066,7765,4094,2045,1011,861,1550,154.146,181.677,104.381,45.023,43.509,63.111
,0,1.2676872850298,0.000330619598961848,4.47845724703056,0.0000175372760599989,665,426,208,804,695,899,13.201,18.904,10.617,35.805,35.121,36.604
,0,-1.13585332634637,0.000330619598961848,4.83732803735344,0.000017660396763452,1841,1087,760,384,409,552,36.546,48.237,38.792,17.101,20.668,22.476
,0,1.52250881479616,0.000330619598961848,3.83835420527641,0.0000176423917000928,317,188,205,572,497,593,6.293,8.343,10.464,25.473,25.115,24.145
,0,1.74188456034929,0.000330619598961848,4.46393178756287,0.0000175724776468708,642,362,149,1049,885,866,12.745,16.064,7.605,46.715,44.722,35.261
yohC_2,0,1.2152630163237,0.000330619598961848,4.89457689456828,0.00001772952498548,819,490,371,1087,1029,1005,16.258,21.744,18.937,48.408,51.999,40.920
,0,1.58404890977764,0.000330619598961848,5.3417243285764,0.0000177408042370346,901,508,561,1785,1349,1740,17.886,22.543,28.634,79.492,68.169,70.847
,0,1.63605593001093,0.000331567163448218,1.99088055764802,0.0000178410710992408,89,71,36,140,130,223,1.767,3.151,1.838,6.235,6.569,9.080
nusB,0,-1.34780889070405,0.000332057207671471,6.38049859525112,0.0000179664281390288,6201,3801,2009,1093,996,1572,123.098,168.674,102.543,48.675,50.331,64.007
,0,2.13151516584932,0.000332057207671471,2.56825488153586,0.0000179258050023485,132,71,47,368,308,206,2.620,3.151,2.399,16.388,15.564,8.388
,0,-1.17231262331236,0.000332173107855329,4.29154661552776,0.0000180222106512654,1255,728,556,261,267,384,24.913,32.306,28.379,11.623,13.492,15.635
,0,-1.13654467188511,0.000334050672398196,5.20456417655945,0.0000181738702377912,2381,1535,895,530,506,693,47.266,68.118,45.682,23.603,25.570,28.217
,0,-1.23399293643743,0.000339850958899832,7.0130048258874,0.0000185400880842657,8089,4872,3901,1780,1816,2265,160.578,216.201,199.114,79.269,91.768,92.223
,0,1.2302772745663,0.00034172638599902,2.9057619931095,0.0000187952059075329,246,116,80,275,250,269,4.883,5.148,4.083,12.247,12.633,10.953
carA,0,-1.60973454950092,0.00034172638599902,8.49218131252477,0.0000187912173890746,32260,17622,8966,4021,4945,5218,640.405,782.000,457.641,179.069,249.887,212.460
,0,-1.38409835237678,0.00034172638599902,8.68775274677208,0.0000187575059781938,30919,17356,11114,5413,5865,6300,613.784,770.195,567.279,241.059,296.377,256.515
,0,1.10518851347957,0.00034241525497331,6.16095754639444,0.0000188841324102139,2093,1290,858,2294,2115,2893,41.549,57.245,43.794,102.159,106.878,117.793
,0,1.60389658155512,0.000344242112907674,9.111957286937,0.0000190361937529806,14574,7121,6168,26237,19663,21086,289.314,316.004,314.826,1168.421,993.635,858.552
,0,1.19244944206056,0.000350814391966144,4.37864862048954,0.0000194519233583851,625,298,280,702,680,785,12.407,13.224,14.292,31.262,34.363,31.963
kdsA,0,-1.54333629972523,0.000354850855117278,7.53058695775424,0.0000197286285525033,16139,8427,4693,2221,1966,3477,320.381,373.959,239.539,98.909,99.348,141.572
bkdA1,0,2.26933639208336,0.00035654854225567,8.27398874903343,0.0000199293044188219,9029,3936,1652,19075,13267,14362,179.238,174.665,84.321,849.473,670.424,584.773
,0,-1.06611190785028,0.00035654854225567,4.59691688625243,0.0000199110588966179,1580,867,627,344,359,457,31.365,38.474,32.003,15.319,18.141,18.608
rimP,0,-1.89124178899348,0.000357764452469782,6.52346261215028,0.0000200505938483587,6823,3838,4142,827,978,1674,135.446,170.316,211.415,36.829,49.422,68.160
aceE,0,-1.64148631557082,0.000361026362375558,9.31658387065506,0.0000202872169646125,60937,30972,15509,7496,7421,10016,1209.682,1374.423,791.608,333.822,375.007,407.818
pelC,0,1.93252236765447,0.000365087072006211,1.94332314957438,0.0000205962741145579,109,58,22,138,168,233,2.164,2.574,1.123,6.146,8.490,9.487
,0,-1.51593768530384,0.000365087072006211,2.84342318184293,0.0000206242361440385,597,333,180,87,74,141,11.851,14.777,9.188,3.874,3.739,5.741
yejM,0,-1.29000082403116,0.000366329141215892,5.25659098439342,0.0000207490048683915,2977,1722,842,540,514,630,59.097,76.416,42.977,24.048,25.974,25.652
rplW,0,-1.63217715305171,0.000369632469330197,8.07221937329118,0.0000210462965097832,23668,12059,7514,3132,2653,5174,469.842,535.134,383.528,139.478,134.065,210.668
,0,1.13943743379901,0.000369632469330197,4.53024796784589,0.0000210217532617236,782,350,275,827,666,886,15.524,15.532,14.037,36.829,33.655,36.075
,0,1.24403378623292,0.000371905755821568,6.87063264192451,0.0000212311677566941,3544,2093,1189,3963,3440,5178,70.353,92.880,60.689,176.486,173.834,210.831
nusA,0,-1.75954200512934,0.000374245374594127,8.98612599192708,0.0000214762959038216,50229,25100,13141,5364,5173,8975,997.113,1113.846,670.741,238.877,261.408,365.432
,0,1.33134289929304,0.000374245374594127,5.27153304373989,0.0000214662515652285,1103,667,392,1709,1073,1519,21.896,29.599,20.008,76.107,54.222,61.849
,0,1.80860566946895,0.000379601300918659,3.56466243178644,0.0000218402298635568,307,202,79,435,401,769,6.094,8.964,4.032,19.372,20.264,31.311
pgsA,0,-1.35688819784702,0.000381289781254066,5.00585449345967,0.0000219942085773325,2075,1202,1083,382,421,612,41.192,53.340,55.278,17.012,21.274,24.919
,0,-1.22669869134729,0.00038414920679724,4.91612716918603,0.0000222164096344208,2310,1247,689,394,431,543,45.857,55.337,35.168,17.546,21.780,22.109
cvfB,0,-1.15102994566838,0.000386990538047948,4.71803197437703,0.0000224384139664111,1588,1138,666,398,344,487,31.524,50.500,33.994,17.724,17.383,19.829
,0,-1.56513535406092,0.000387305430645173,6.30015690964202,0.0000225144012448379,6834,3542,2084,819,900,1560,135.664,157.181,106.371,36.473,45.480,63.518
,0,1.24767967336568,0.000388256045125847,2.31964404054812,0.0000226275322170526,152,90,48,168,169,196,3.017,3.994,2.450,7.482,8.540,7.980
hcnC_1,0,1.76640424405187,0.000389645878377119,6.0743233528269,0.0000227666096771248,1804,1081,505,3640,2683,2357,35.812,47.971,25.776,162.101,135.581,95.969
hemE,0,-1.18073372999369,0.000399665586444566,5.59940228805867,0.0000234116225179184,3231,2071,1165,660,652,937,64.140,91.903,59.464,29.392,32.948,38.152
ksgA,0,-1.27759868681467,0.000400730809466461,5.21584262807338,0.0000237129425187338,2817,1492,928,465,464,757,55.921,66.209,47.367,20.708,23.447,30.823
pelD,0,1.33743228748626,0.000400730809466461,3.34044436379632,0.0000236858047520784,304,169,99,299,336,506,6.035,7.500,5.053,13.315,16.979,20.603
pheS,0,-1.4759577190812,0.000400730809466461,7.28727103473622,0.0000236915957044565,13693,6913,3805,1867,1787,2931,271.825,306.774,194.214,83.144,90.303,119.341
,0,-1.70749019768832,0.000400730809466461,2.71880442486057,0.0000235511660722215,590,334,167,100,85,69,11.712,14.822,8.524,4.453,4.295,2.809
,0,1.08045244002909,0.000402287510400023,2.91010133062167,0.0000238650214844551,244,124,90,243,233,279,4.844,5.503,4.594,10.822,11.774,11.360
,0,2.54420826235496,0.000404352578754889,0.832299080093885,0.0000241358760805131,31,17,14,107,129,69,0.615,0.754,0.715,4.765,6.519,2.809
,0,2.16501166954288,0.000404352578754889,9.12254846462744,0.0000242419649373123,8890,8170,4952,37833,25646,20852,176.478,362.555,252.759,1684.829,1295.975,849.024
,0,1.25629029225426,0.000404352578754889,4.98599928109411,0.0000242067761455984,907.484,476.71,399.209,1207.9,1124.01,1044.23,18.015,21.155,20.376,53.792,56.800,42.518
,0,-1.16555549451211,0.000404352578754889,6.77129424588852,0.0000240593118847012,7610,4265,2714,1775,1374,1917,151.069,189.265,138.528,79.047,69.433,78.054
aroQ1,0,-1.62837880506896,0.000404352578754889,6.93351609115424,0.0000242888790040573,9640,5160,3971,1261,1298,2501,191.367,228.982,202.687,56.157,65.592,101.832
,0,1.39704304450596,0.000405286260599341,3.51260582091117,0.0000244053732720426,348,205,95,455,408,421,6.908,9.097,4.849,20.263,20.618,17.142
,0,1.6602780826613,0.000405861685910935,4.48221237461628,0.0000245059017528574,611,347,186,1267,711,846,12.129,15.399,9.494,56.424,35.929,34.446
,0,-1.17596598245737,0.000405861685910935,6.25075013967997,0.0000245610142316052,4860,2607,2348,1156,1055,1302,96.478,115.689,119.846,51.481,53.313,53.013
,0,-1.21370458902254,0.000406088053858125,7.65646821918186,0.0000246352419019611,13814,7313,5732,2751,2840,3616,274.227,324.524,292.572,122.511,143.514,147.232
,0,-1.94088340948506,0.000408018875022155,7.55053567534809,0.0000248685748555466,22775,10798,4225,2396,2039,2074,452.114,479.176,215.652,106.702,103.037,84.446
tam_6,0,-1.06677188440002,0.000408018875022155,6.02842484966927,0.0000249348246771625,4428,2472,1550,1036,939,1135,87.902,109.698,79.115,46.137,47.451,46.213
gidB,0,-1.15035501701648,0.000408018875022155,5.53516249414027,0.0000248860475007258,3236,1876,1092,671,597,906,64.239,83.250,55.738,29.882,30.168,36.889
maiA_2,0,1.33189759251341,0.000408278807639445,7.11470749643439,0.0000250724204423091,4417,2079,1458,4561,4047,6953,87.683,92.258,74.419,203.117,204.508,283.103
,0,-1.64885825844132,0.000408278807639445,8.06110994572758,0.0000250487087272843,24606,12258,7112,2887,2777,5119,488.462,543.965,363.010,128.568,140.331,208.429
desA,0,-1.29658375238526,0.000412742392039512,8.19478018742906,0.0000255853054313643,19771,12238,8013,3923,4362,4627,392.481,543.077,408.998,174.704,220.426,188.396
hisC2,0,-1.4750440762184,0.000412742392039512,5.33324297021834,0.0000255000423593473,3558,1884,920,492,452,757,70.631,83.605,46.958,21.910,22.841,30.823
,0,1.0245256111217,0.000412742392039512,5.50119447155854,0.0000255926121759483,1471.11,759,574,1487,1323,1657,29.204,33.682,29.298,66.221,66.855,67.468
,0,1.37232350720311,0.000412742392039512,3.32538193197737,0.0000254675688297269,268,148,122,432,349,333,5.320,6.568,6.227,19.238,17.636,13.559
fleS,0,-1.39089475006373,0.000416864910445754,6.66033755200087,0.0000259103693033059,8222,4802,2271,1257,1389,1658,163.218,213.095,115.916,55.978,70.191,67.508
,0,1.20286425122729,0.000419641881612556,2.90378401523355,0.00002614552191296,205,118,100,246,216,326,4.070,5.236,5.104,10.955,10.915,13.274
recJ,0,-1.18017288415431,0.000419976531786525,5.43760435164787,0.0000262289710565738,2915,1840,1038,624,541,853,57.867,81.652,52.981,27.789,27.338,34.731
,0,1.26136823649466,0.000422529226108187,4.60168509559187,0.0000264513750134802,640,375,322,965,799,830,12.705,16.641,16.435,42.975,40.376,33.795
soj_3,0,1.18762946062249,0.000432861525381345,3.50832214950583,0.0000271627220428598,322,179,149,383,404,392,6.392,7.943,7.605,17.056,20.415,15.961
,0,1.16029198987162,0.000433436092413707,4.65837118360699,0.0000272633821729891,672,417,344,797,754,1081,13.340,18.505,17.558,35.493,38.102,44.015
yqiC,0,-1.35885011599036,0.000433972958152243,3.85872342642903,0.0000273618365327767,992,638,396,155,216,267,19.693,28.312,20.213,6.903,10.915,10.871
phzF2_1,0,2.0199163304908,0.000436228217988904,2.03998793926643,0.0000276467638178178,106.5,63.5,23,226.5,198.5,161,2.114,2.818,1.174,10.087,10.031,6.555
phzF2_2,0,2.0199163304908,0.000436228217988904,2.03998793926643,0.0000276467638178178,106.5,63.5,23,226.5,198.5,161,2.114,2.818,1.174,10.087,10.031,6.555
,0,1.10966697255463,0.000436228217988904,6.35462744252954,0.0000276990938833318,2702,1409,913,2925,2340,3059,53.638,62.526,46.601,130.260,118.248,124.552
,0,1.72519222062985,0.000436564189064297,6.02873200222976,0.0000277854983947615,1408,748,876,3354,2353,2576,27.951,33.193,44.713,149.365,118.905,104.886
,0,1.69172898035225,0.000439047509256996,3.54221618253313,0.0000280744345612239,301,183,97,537,548,381,5.975,8.121,4.951,23.914,27.692,15.513
,0,-1.47393656566209,0.000439047509256996,7.97180187817441,0.0000280237474403596,21853,10701,6412,3725,3422,3177,433.812,474.871,327.280,165.887,172.925,129.357
,0,1.64973668079129,0.000439545454116055,7.74505365634336,0.0000281717909181552,4750,2600,2832,9753,8173,8482,94.294,115.378,144.550,434.334,413.008,345.359
rbsK,0,1.53047778885825,0.000440294246898195,6.39081168742356,0.0000282854107039979,2439,1479,676,3361,3414,3023,48.417,65.633,34.504,149.677,172.520,123.087
,0,1.38585898778539,0.000441012714473631,0.921207247956728,0.0000283973010363107,56,27,20,73,62,76,1.112,1.198,1.021,3.251,3.133,3.094
,0,1.06071565522091,0.000445011812034978,5.38468319211779,0.0000287211379655903,1352,740,484,1488,1149,1554,26.839,32.838,24.704,66.266,58.063,63.274
,0,-1.33647165892702,0.000446673577347535,4.68424394622601,0.0000288949668458533,2030,963,700,454,330,340,40.298,42.734,35.729,20.218,16.676,13.844
,0,1.38782699848388,0.000448570074798962,5.02799702202245,0.0000290845107374495,1001,586,279,1401,975,1304,19.871,26.005,14.241,62.391,49.270,53.095
,0,1.53072394170632,0.000448607773029163,3.0638479837029,0.000029153821589017,228,147,69,358,342,288,4.526,6.523,3.522,15.943,17.282,11.726
,0,1.23639915571811,0.000451648100598224,3.54547224469135,0.0000294187240962027,356,197,124,453,405,381,7.067,8.742,6.329,20.174,20.466,15.513
,0,-1.12390980653164,0.000455752488688856,5.48970684409618,0.0000297540006030286,3164,1575,1176,651,726,719,62.810,69.893,60.025,28.991,36.687,29.275
mdtD,0,1.18646355589462,0.000456988053280907,3.35860898680738,0.0000299027806514113,317,165,119,378,353,336,6.293,7.322,6.074,16.834,17.838,13.681
,0,1.37173025907823,0.00046373687961739,2.56678418961601,0.0000304135082771876,184,104,50,243,177,249,3.653,4.615,2.552,10.822,8.944,10.138
prmC,0,1.76811006110639,0.00046826229075762,2.95814261357365,0.0000307800969181861,258,102,53,374,338,297,5.122,4.526,2.705,16.655,17.080,12.093
soxR_2,0,1.11242616017916,0.000468384248531624,3.48561310163849,0.0000308958223477437,306,211,137,362,370,400,6.075,9.363,6.993,16.121,18.697,16.287
tatB,0,-1.22141002597364,0.000468384248531624,5.21907924616504,0.0000309277421522596,2753,1666,809,528,511,645,54.651,73.931,41.293,23.514,25.822,26.262
,0,-1.5014459009471,0.000470693503468324,4.09674380829062,0.000031150382402733,1415,900,375,199,237,268,28.090,39.939,19.141,8.862,11.976,10.912
oprE,0,-1.37274123669681,0.000471791327902751,8.04633296076397,0.000031293358312226,21611,11542,6274,3874,3000,4552,429.008,512.192,320.237,172.522,151.600,185.342
phuT_1,0,-1.27163736218606,0.00047338282944162,5.01999741500569,0.0000315737382847832,2194,1473,794,385,471,606,43.554,65.366,40.527,17.145,23.801,24.674
sss,0,-1.02223343719768,0.00047338282944162,5.13243833427188,0.0000316105988358691,2123,1341,876,537,545,617,42.144,59.509,44.713,23.914,27.541,25.122
,0,1.46729795984272,0.00047338282944162,5.1341658397231,0.0000315298625007527,837,475,475,1523,1298,1215,16.616,21.079,24.245,67.824,65.592,49.471
fabF1,0,-1.34072990413335,0.000473638350083498,8.07599010236542,0.0000317440427089073,21996,11486,6376,3527,3406,4840,436.650,509.706,325.443,157.069,172.116,197.069
,0,1.32722745388505,0.000473638350083498,6.38541614246981,0.0000317688563925435,2778,1392,770,3422,2680,3029,55.147,61.772,39.302,152.393,135.429,123.331
,0,1.67698952952011,0.000473989061704692,1.14945460219903,0.0000318630297851865,65,27,20,108,87,82,1.290,1.198,1.021,4.810,4.396,3.339
nirM,0,-1.15352613897885,0.000477435654674112,3.92212309487743,0.0000322370474835852,1173,584,337,227,221,252,23.286,25.916,17.201,10.109,11.168,10.261
,0,1.29508243212996,0.000477435654674112,6.47470314836221,0.0000322278430036679,2321,1429,1102,3607,3109,2926,46.075,63.414,56.248,160.632,157.108,119.137
,0,-1.08805103580388,0.00047822818710978,5.91310953715647,0.000032427386010803,4192,2097,1550,829,934,1099,83.217,93.057,79.115,36.918,47.198,44.748
groES,0,1.37879280788021,0.00047822818710978,9.0455299657974,0.0000324331234364212,15744,8128,5522,17710,16225,26016,312.540,360.691,281.853,788.685,819.902,1059.285
,0,1.19447485916747,0.000478874919796231,3.88320130321138,0.0000325483624127413,423,241,182,461,410,708,8.397,10.695,9.290,20.530,20.719,28.827
amiR,0,1.19054167865473,0.000481186423303947,4.03162853984736,0.00003277719413473,434,279,210,625,531,546,8.615,12.381,10.719,27.833,26.833,22.231
hscB,0,-1.36721063310585,0.000485004678719704,5.58771746540959,0.0000332036489358136,3994,2197,1066,640,555,901,79.286,97.495,54.411,28.501,28.046,36.686
,0,-1.55321674618996,0.000485004678719704,5.14133779237,0.0000333264505723332,3142,1849,772,385,464,583,62.373,82.052,39.404,17.145,23.447,23.738
soj_4,0,-1.13182362945862,0.000485004678719704,5.72622369199745,0.0000333253979311765,3226,1909,1551,739,723,1044,64.040,84.714,79.166,32.910,36.536,42.508
pepP,0,-1.35811860917326,0.000485004678719704,8.29950962106183,0.000033231518885311,23186,14417,7731,4095,3847,5829,460.273,639.773,394.604,182.364,194.401,237.338
,0,1.14285117757146,0.000485312169619056,3.04229552262542,0.0000334922543648268,229,153,97,309,241,295,4.546,6.790,4.951,13.761,12.179,12.011
flgI,0,-1.36950468646948,0.000485312169619056,5.91606602372175,0.0000334844476875983,4968,2871,1306,795,854,928,98.622,127.404,66.661,35.404,43.155,37.785
,0,1.13828847681843,0.000485374621512582,6.14256334942012,0.0000335689110719687,2004,1165,921,2651,1947,2714,39.782,51.698,47.010,118.058,98.388,110.505
,0,-1.50696365417768,0.000485415247865267,7.62965615611227,0.0000336440736707928,17007,8740,5069,2420,2056,3903,337.612,387.849,258.731,107.771,103.896,158.917
cioA,0,-1.61731902938156,0.000488311274767623,9.19189978769561,0.0000339175814639607,50860,27107,15732,6865,5876,11098,1009.640,1202.909,802.990,305.721,296.933,451.874
,0,1.00144552235792,0.000491155821597592,5.79707595168816,0.0000341883691587532,1777,942,725,1800,1601,2046,35.276,41.802,37.005,80.160,80.904,83.306
,0,-1.21744520684868,0.000493720676671488,1.99992084795871,0.0000348084483627387,302,155,95,59,53,69,5.995,6.878,4.849,2.627,2.678,2.809
,0,-1.16850188666294,0.000493720676671488,5.4670960582323,0.0000346471574844938,3047,1674,1146,558,612,908,60.487,74.286,58.494,24.850,30.926,36.971
atuG,0,1.29317800693648,0.000493720676671488,2.57618066321462,0.0000347527999097339,197,101,53,222,207,220,3.911,4.482,2.705,9.886,10.460,8.958
,0,-1.73705181248819,0.000493720676671488,6.36223720859572,0.0000346181097842826,8863,4524,1758,1059,998,1008,175.943,200.758,89.732,47.161,50.432,41.042
,0,1.55955680765515,0.000493720676671488,9.51449246975877,0.0000346693310547138,24001,10078,6551,31930,24043,30535,476.452,447.225,334.375,1421.949,1214.970,1243.284
wzt,0,1.09190046212565,0.000493720676671488,6.16997284394219,0.000034496640650269,2179,1209,911,2655,2145,2470,43.256,53.651,46.499,118.236,108.394,100.570
bkdB,0,1.96162579102417,0.000496750135045741,8.96642644362576,0.0000350960745284963,14984,7254,3130,23876,23174,20194,297.453,321.906,159.761,1063.278,1171.057,822.233
fdhA,0,1.43859932049142,0.00049680438321597,5.3330741478132,0.0000351739576729149,1345,663,330,1730,1378,1479,26.700,29.422,16.844,77.043,69.635,60.220
alc,0,1.16323687711188,0.000497746308722585,4.49678220413545,0.0000353148372264049,696,369,267,898,707,734,13.817,16.375,13.628,39.991,35.727,29.886
,0,1.42358088509533,0.000497868111635674,3.37228590422118,0.0000354839813406553,262,145,134,386,432,348,5.201,6.435,6.840,17.190,21.830,14.169
tatC,0,-1.11969662046615,0.000497868111635674,6.1474663167871,0.0000355461060476208,4468,2400,2112,1057,959,1339,88.696,106.503,107.800,47.072,48.461,54.520
argH,0,-1.19507373669934,0.000497868111635674,7.48838255062548,0.0000354504269196969,13119,7501,4132,2600,2465,3120,260.430,332.867,210.905,115.787,124.564,127.036
,0,1.57016872689036,0.000498546026793876,3.94732976785091,0.00003581743701217,324,197,229,634,478,732,6.432,8.742,11.689,28.234,24.155,29.805
,0,-1.43809405605088,0.000498546026793876,7.11166542214246,0.000035803046651185,12359,6017,3258,1614,2071,2095,245.343,267.012,166.294,71.877,104.654,85.301
,0,-1.16591790774951,0.000498546026793876,4.37771829202782,0.0000357453594529216,1376,728,603,266,287,422,27.315,32.306,30.778,11.846,14.503,17.182
bepA_3,0,-1.22907743992053,0.000503029387689245,7.61849030839513,0.0000362145169554189,13499,7909,5121,2507,3008,3388,267.973,350.972,261.385,111.645,152.004,137.948
,0,1.37171224416504,0.000504468025806243,1.69139512763019,0.000036393281337043,91,55,31,137,107,116,1.806,2.441,1.582,6.101,5.407,4.723
,0,-1.38763291293202,0.000505483629373426,4.59318277683733,0.0000365418930162635,1652,825,869,368,340,322,32.794,36.610,44.355,16.388,17.181,13.111
,0,1.17465493996993,0.000506970716179637,4.9788388329821,0.0000367249617026835,858,477,452,1125,982,1163,17.032,21.168,23.071,50.100,49.624,47.354
,0,1.05120559424356,0.000510926179067191,4.24882840727247,0.0000370876507982891,617,313,238,694,524,681,12.248,13.890,12.148,30.906,26.479,27.728
,0,-1.28274653541796,0.000513414240845696,6.74081665724318,0.0000373447830574899,8326,4237,2660,1457,1229,2159,165.282,188.022,135.771,64.885,62.105,87.907
,0,-2.22371642652114,0.000516697297232824,-0.320141406749547,0.0000380456796591169,104.5,32.25,28.25,6.5,9,9.25,2.074,1.431,1.442,0.289,0.455,0.377
accD,0,-1.27828462281933,0.000516697297232824,7.6895088295774,0.0000379174828875196,14248,8519,5468,2639,2594,4131,282.842,378.042,279.097,117.523,131.083,168.201
,0,-2.22371642652114,0.000516697297232824,-0.320141406749547,0.0000380456796591169,104.5,32.25,28.25,6.5,9,9.25,2.074,1.431,1.442,0.289,0.455,0.377
,0,-2.22371642652114,0.000516697297232824,-0.320141406749547,0.0000380456796591169,104.5,32.25,28.25,6.5,9,9.25,2.074,1.431,1.442,0.289,0.455,0.377
mscS_2,0,1.05452590168225,0.000516697297232824,5.15298535124716,0.0000380181881722318,1115,612,441,1011,1198,1346,22.134,27.158,22.509,45.023,60.539,54.805
,0,-2.22371642652114,0.000516697297232824,-0.320141406749547,0.0000380456796591169,104.5,32.25,28.25,6.5,9,9.25,2.074,1.431,1.442,0.289,0.455,0.377
,0,-1.89500337639255,0.000517435942396394,5.30694962336931,0.0000381771935439283,2805,1625,1916,329,472,686,55.683,72.112,97.796,14.651,23.852,27.932
glnD,0,-1.08859240631606,0.000521891426068627,6.82667539117068,0.00003887023206498,7099,4053,3133,1639,1607,2184,140.925,179.857,159.914,72.990,81.207,88.925
,0,-2.20943955179697,0.000521891426068627,8.42902938779741,0.0000388257781542706,51429,23241,7263,3749,3426,3647,1020.935,1031.350,370.717,166.955,173.127,148.494
,0,1.52353299112054,0.000521891426068627,2.44817997225551,0.0000387168102017031,158,81,50,251,216,180,3.137,3.594,2.552,11.178,10.915,7.329
pqsB,0,1.18653592384766,0.000521891426068627,6.53640974856118,0.0000388948745020589,3072,1689,907,3316,2857,3477,60.983,74.952,46.295,147.673,144.373,141.572
,0,1.87206020875148,0.000521891426068627,5.23338868010628,0.0000387130866434613,1009,553,270,1323,1171,2935,20.030,24.540,13.781,58.918,59.174,119.503
,0,1.12697889050455,0.000523264041961126,4.07943805105976,0.0000390751654527537,448,326,205,624,480,627,8.893,14.467,10.464,27.789,24.256,25.529
zwf,0,-1.16161598172858,0.000525888877227097,6.17095083696401,0.0000393495627318531,5343,2954,1608,1003,1086,1226,106.066,131.088,82.075,44.667,54.879,49.919
flgC,0,-1.31843886791376,0.000526361644249219,4.626850802239,0.0000394633935098162,1813,1010,649,313,429,344,35.990,44.820,33.126,13.939,21.679,14.007
,0,1.71002407251946,0.000526612581984379,6.50461506051865,0.0000395607007482676,3142,917,894,3335,4136,3822,62.373,40.693,45.631,148.519,209.005,155.619
pyrB,0,-1.17357030345066,0.000527672294028925,6.53738911805895,0.0000397189608711592,7121,3806,2040,1380,1301,1568,141.361,168.896,104.125,61.456,65.744,63.844
,0,-1.20559952641246,0.000534155831158209,6.98809967139599,0.0000403662254281133,9365,4743,3263,1794,2037,1916,185.908,210.477,166.550,79.893,102.936,78.013
,0,1.42214544086138,0.000534155831158209,5.46784121656516,0.0000402886095486119,1183,539,620,1883,1403,1741,23.484,23.919,31.646,83.856,70.898,70.888
bphO,0,-1.14514367479303,0.000535659099149627,4.5564021418921,0.0000405596694541676,1385,859,717,316,360,422,27.494,38.119,36.597,14.073,18.192,17.182
glgB,0,1.45401428680746,0.000535766720167093,5.39547166682899,0.0000406988454962873,1283,690,373,1937,1542,1364,25.469,30.620,19.039,86.261,77.922,55.538
,0,1.07837559175873,0.000535766720167093,6.03404730641419,0.0000407275342502932,2024,1184,764,2019,1814,2860,40.179,52.542,38.996,89.913,91.667,116.450
rplF,0,-1.6784488109225,0.000536361729457153,9.04951773870828,0.0000408664534479378,47555,25216,14339,6018,5040,10298,944.031,1118.993,731.889,268.002,254.687,419.300
,0,1.50786016455468,0.000536361729457153,5.09770137831823,0.0000409326584412076,1167,564,254,1379,1260,1341,23.167,25.028,12.965,61.411,63.672,54.601
fleR,0,-1.30642221352909,0.000536766770307459,6.21047378341942,0.0000410435762658707,6027,3398,1575,1037,1019,1172,119.644,150.791,80.391,46.181,51.493,47.720
,0,-1.04305430838335,0.00054103069845621,4.3121395294668,0.0000414899765050272,1249,658,564,289,291,380,24.794,29.200,28.788,12.870,14.705,15.472
,0,-1.76512311589214,0.00054103069845621,6.6510233731262,0.0000415309002392232,11984,5312,2097,1265,1069,1383,237.899,235.727,107.035,56.335,54.020,56.311
,0,-1.29853642512816,0.000543262299695161,8.17548346871585,0.0000417831788109559,20059,10061,9203,4481,3956,4303,398.198,446.470,469.738,199.554,199.909,175.204
atuB,0,1.41009995938496,0.000545792547425721,2.22462972171577,0.000042059136535862,149,77,39,175,135,232,2.958,3.417,1.991,7.793,6.822,9.446
,0,1.54988861248191,0.000546681833661153,4.44237207181583,0.0000422572535389683,522,269,294,1081,729,783,10.362,11.937,15.006,48.141,36.839,31.881
